interaction_id,user_id,product_id,action,timestamp,device,session_duration_sec
INT00069879,U03446,P100,view,2025-12-11 15:01:02.209340,Tablet,1223.0
INT00030975,U03661,P100,view,2025-11-06 14:16:24.209340,Desktop,1402.0
INT00056750,U03751,P034,view,2025-11-29 18:26:33.209340,,
INT00076615,U03956,P062,view,2025-12-17 16:05:34.209340,Tablet,1015.0
INT00022234,U00663,P072,view,2025-10-29 16:58:17.209340,Desktop,19.0
INT00095607,U04110,P043,click,2026-01-03 18:04:59.209340,Mobile,1155.0
INT00047905,U03041,P062,view,2025-11-21 18:36:59.209340,Desktop,814.0
INT00088259,U02889,P077,click,2025-12-28 01:53:45.209340,Tablet,1569.0
INT00088928,U01331,P082,view,2025-12-28 17:12:22.209340,Tablet,1041.0
INT00026503,U03287,P035,view,2025-11-02 14:04:59.209340,Tablet,1286.0
INT00071343,U04673,P039,view,2025-12-12 22:59:45.209340,Tablet,487.0
INT00011358,U04966,P005,purchase,2025-10-19 20:22:24.209340,Tablet,1422.0
INT00072673,U01400,P002,click,2025-12-14 03:53:47.209340,Mobile,1093.0
INT00043058,U03332,P051,click,2025-11-17 11:48:04.209340,Tablet,1442.0
INT00089998,U00976,P035,click,2025-12-29 16:17:15.209340,Tablet,1307.0
INT00064179,U00052,P064,view,2025-12-06 12:09:55.209340,Desktop,402.0
INT00080022,U03769,P071,view,2025-12-20 18:23:33.209340,Tablet,1745.0
INT00015491,U02795,P046,view,2025-10-23 13:13:29.209340,Tablet,856.0
INT00011324,U01020,P030,view,2025-10-19 19:41:30.209340,Mobile,1267.0
INT00065015,,P097,view,2025-12-07 06:32:51.209340,Mobile,531.0
INT00000513,U03556,P056,click,2025-10-10 02:40:16.209340,Desktop,1431.0
INT00066637,U04334,P048,click,2025-12-08 17:05:01.209340,Mobile,1777.0
INT00081476,U04196,P047,add_to_cart,2025-12-22 01:22:58.209340,Tablet,1442.0
INT00094062,U01106,P058,view,2026-01-02 08:15:14.209340,Tablet,977.0
INT00078817,U04303,P088,view,2025-12-19 16:02:46.209340,Tablet,1780.0
INT00010795,U03817,P071,view,,Mobile,898.0
INT00028612,U02268,P056,click,2025-11-04 10:57:11.209340,Tablet,1007.0
INT00074657,U04491,P053,view,2025-12-15 21:31:28.209340,Desktop,1197.0
INT00092945,U02909,P022,view,2026-01-01 08:09:37.209340,Mobile,68.0
INT00058856,U00124,P067,click,2025-12-01 17:13:04.209340,Mobile,610.0
INT00082655,U04226,P082,view,,Desktop,1797.0
INT00060333,U04979,P084,view,2025-12-03 02:18:08.209340,Mobile,1029.0
INT00090912,U03124,P022,view,2025-12-30 12:06:09.209340,Desktop,1049.0
INT00053492,U02208,P049,view,2025-11-26 19:15:02.209340,Tablet,990.0
INT00065942,U00340,P096,purchase,2025-12-08 02:02:26.209340,Desktop,714.0
INT00005390,U02474,P020,view,2025-10-14 12:00:07.209340,Desktop,1545.0
INT00085050,U02346,P065,click,2025-12-25 06:10:13.209340,Desktop,1149.0
INT00035126,U02098,P005,view,2025-11-10 08:36:21.209340,Desktop,1077.0
INT00090659,U04077,P092,view,,Desktop,480.0
INT00071273,U04321,P074,view,2025-12-12 21:38:36.209340,Mobile,711.0
INT00057781,U02875,P011,add_to_cart,2025-11-30 17:55:57.209340,Desktop,1041.0
INT00070344,U01336,P093,view,2025-12-12 00:59:30.209340,Mobile,201.0
INT00022736,U00756,P017,view,2025-10-30 03:36:36.209340,Desktop,1092.0
INT00085344,U01173,P094,click,2025-12-25 12:07:54.209340,Tablet,965.0
INT00053778,U02977,P089,view,2025-11-27 01:06:17.209340,Desktop,162.0
INT00094347,,P067,click,2026-01-02 14:26:55.209340,Mobile,1199.0
INT00090263,U04606,P089,add_to_cart,2025-12-29 22:16:57.209340,Desktop,1746.0
INT00090500,U00133,P064,view,2025-12-30 03:39:40.209340,Desktop,116.0
INT00078132,U03945,P006,view,2025-12-19 01:15:30.209340,Desktop,826.0
INT00032070,U03190,P085,add_to_cart,2025-11-07 14:14:35.209340,Desktop,141.0
INT00079729,U03595,P093,view,2025-12-20 12:12:08.209340,Mobile,406.0
INT00054680,U03710,P095,purchase,2025-11-27 20:40:36.209340,Tablet,1013.0
INT00031342,U00484,P038,view,2025-11-06 22:04:41.209340,Mobile,474.0
INT00074078,U04701,P063,view,2025-12-15 09:51:39.209340,Mobile,1306.0
INT00097090,U00811,P083,click,2026-01-05 01:59:32.209340,Tablet,1193.0
INT00075772,U04571,P083,view,2025-12-16 20:32:22.209340,Tablet,1078.0
INT00064096,U00933,P053,add_to_cart,2025-12-06 10:20:21.209340,Mobile,1542.0
INT00003984,U04537,P042,view,2025-10-13 05:08:17.209340,Tablet,176.0
INT00072721,U00698,P035,purchase,2025-12-14 05:07:10.209340,Mobile,1732.0
INT00005817,U04704,P069,click,2025-10-14 21:10:12.209340,Tablet,407.0
INT00000178,U01099,P058,purchase,2025-10-09 20:02:41.209340,Mobile,1255.0
INT00041849,U02048,P038,view,2025-11-16 10:25:15.209340,Desktop,996.0
INT00063109,U01941,P031,add_to_cart,2025-12-05 12:45:53.209340,Mobile,456.0
INT00014807,U02539,P028,view,2025-10-22 23:13:19.209340,Desktop,1312.0
INT00002027,U01687,P083,view,2025-10-11 11:13:21.209340,Tablet,104.0
INT00080802,U02704,P097,click,2025-12-21 10:42:18.209340,Mobile,1438.0
INT00005724,U01133,P082,click,2025-10-14 19:17:58.209340,Tablet,210.0
INT00013638,U02357,P096,add_to_cart,2025-10-21 22:06:09.209340,Desktop,1710.0
INT00020930,U03468,P047,view,2025-10-28 11:57:57.209340,Tablet,264.0
INT00046917,U00808,P087,,2025-11-20 21:23:21.209340,Mobile,1066.0
INT00022203,U01034,P084,view,2025-10-29 16:33:13.209340,Mobile,1234.0
INT00099682,,P037,add_to_cart,2026-01-07 09:32:49.209340,Tablet,1120.0
INT00056257,U02876,P074,view,2025-11-29 07:14:18.209340,Mobile,778.0
INT00009498,U02737,P089,view,2025-10-18 04:41:01.209340,Tablet,591.0
INT00093646,U03207,P061,click,2026-01-01 22:13:04.209340,Mobile,229.0
INT00090387,U01902,P085,view,2025-12-30 01:13:39.209340,Tablet,1348.0
INT00041478,U02328,P010,view,2025-11-16 02:50:20.209340,Desktop,1407.0
INT00003505,U03832,P035,view,2025-10-12 18:22:29.209340,Tablet,401.0
INT00088005,U03656,P067,view,2025-12-27 20:03:52.209340,Desktop,384.0
INT00009873,U03163,P073,view,2025-10-18 13:11:21.209340,Mobile,1001.0
INT00007871,U03235,P024,add_to_cart,2025-10-16 18:17:19.209340,Tablet,1380.0
INT00050773,U02357,P020,click,2025-11-24 08:38:25.209340,Tablet,1090.0
INT00087654,U01259,P058,add_to_cart,2025-12-27 12:33:03.209340,Tablet,604.0
INT00027290,U01930,P036,view,2025-11-03 07:31:21.209340,Mobile,1555.0
INT00007604,U02762,P089,view,2025-10-16 12:08:05.209340,Tablet,1644.0
INT00061187,U01996,P055,view,2025-12-03 20:42:51.209340,Mobile,1567.0
INT00043944,U02678,P084,view,2025-11-18 06:05:03.209340,Mobile,47.0
INT00041614,U03729,P100,click,2025-11-16 05:49:50.209340,Tablet,429.0
,U00759,P076,view,2025-11-23 03:44:27.209340,Tablet,942.0
INT00008025,U03045,P051,view,2025-10-16 21:45:28.209340,Desktop,1366.0
,U02004,P073,view,2025-12-25 20:20:23.209340,Invalid_Data,1591.0
INT00086497,U04769,P044,view,2025-12-26 12:52:34.209340,Mobile,991.0
INT00060548,U03134,P087,add_to_cart,2025-12-03 06:49:14.209340,Tablet,524.0
INT00012904,U00328,P023,view,2025-10-21 05:17:00.209340,Tablet,28.0
INT00005307,U00697,P085,view,2025-10-14 10:15:17.209340,Tablet,567.0
INT00058986,U03795,P036,view,2025-12-01 20:04:01.209340,Mobile,1197.0
INT00018884,U04168,P020,add_to_cart,2025-10-26 16:06:50.209340,Tablet,1665.0
INT00023593,U04711,P011,click,2025-10-30 21:42:32.209340,Mobile,1732.0
INT00023513,U04157,P019,view,2025-10-30 20:04:45.209340,Mobile,850.0
INT00009857,U03503,P066,view,2025-10-18 12:38:12.209340,Mobile,1049.0
INT00071154,U04135,P052,add_to_cart,2025-12-12 18:55:56.209340,Desktop,879.0
INT00049108,U04647,P041,add_to_cart,2025-11-22 20:00:51.209340,Tablet,967.0
INT00061953,U04784,P051,view,2025-12-04 12:17:21.209340,,1670.0
INT00050107,U03258,P021,view,2025-11-23 17:34:10.209340,Mobile,980.0
INT00035318,U01937,P062,view,2025-11-10 12:21:07.209340,Mobile,123.0
,U03444,P018,view,2025-12-27 17:10:41.209340,Mobile,807.0
INT00038891,U03551,P081,view,2025-11-13 19:20:24.209340,Mobile,1317.0
INT00018970,U03345,P068,click,2025-10-26 18:10:28.209340,Mobile,815.0
INT00095446,U03290,P098,view,2026-01-03 14:31:53.209340,Tablet,486.0
INT00062394,U03996,P071,click,2025-12-04 21:25:47.209340,Desktop,1138.0
INT00056162,U04533,P049,add_to_cart,2025-11-29 05:25:02.209340,Tablet,6.0
INT00080233,U00103,P044,view,2025-12-20 22:53:02.209340,Mobile,1041.0
INT00028923,U02573,P016,view,2025-11-04 18:07:26.209340,Desktop,325.0
INT00059853,U01094,P056,view,2025-12-02 15:43:29.209340,Desktop,597.0
INT00025380,U03418,P025,view,2025-11-01 12:36:34.209340,Tablet,1465.0
INT00027052,U03964,P080,click,2025-11-03 02:00:17.209340,Mobile,1241.0
INT00001628,U01907,P026,click,2025-10-11 02:50:15.209340,Desktop,1597.0
INT00045262,U01764,P002,click,2025-11-19 10:53:16.209340,Tablet,980.0
INT00029067,,P086,view,2025-11-04 21:04:35.209340,Desktop,723.0
INT00090345,U03119,P072,view,2025-12-30 00:18:08.209340,Tablet,460.0
INT00029575,U02421,P004,view,2025-11-05 07:29:43.209340,Desktop,1573.0
INT00051356,U03243,P028,view,2025-11-24 21:08:08.209340,Tablet,871.0
INT00024610,U03294,P021,view,2025-10-31 19:27:01.209340,Desktop,1245.0
INT00003400,U00045,P090,view,2025-10-12 16:04:42.209340,Mobile,640.0
INT00097346,U04293,P044,view,2026-01-05 07:47:43.209340,Desktop,64.0
INT00075498,U01652,P042,add_to_cart,2025-12-16 14:32:02.209340,Tablet,402.0
INT00006476,U02099,P022,click,2025-10-15 11:38:10.209340,Desktop,1229.0
INT00046760,U00055,P068,click,2025-11-20 18:32:27.209340,Tablet,1367.0
INT00034604,U03043,P047,click,2025-11-09 21:17:51.209340,Tablet,1417.0
INT00029768,U00265,P055,click,2025-11-05 11:59:00.209340,Tablet,957.0
INT00031092,U03506,P038,view,2025-11-06 17:00:29.209340,Tablet,215.0
INT00022501,U01435,P061,add_to_cart,2025-10-29 22:48:30.209340,Desktop,1793.0
INT00096814,,P005,click,2026-01-04 19:50:45.209340,Tablet,1341.0
INT00020435,U03355,P055,view,2025-10-28 00:54:57.209340,Desktop,603.0
INT00040943,U02128,P056,view,2025-11-15 15:45:03.209340,Desktop,330.0
INT00057895,U00276,P005,purchase,,Desktop,1608.0
INT00096730,U02690,P014,view,2026-01-04 18:32:44.209340,Mobile,164.0
INT00064856,U04259,P100,view,2025-12-07 03:09:44.209340,Mobile,1027.0
INT00021799,U02391,P074,view,2025-10-29 07:37:42.209340,Desktop,996.0
INT00056848,U02558,,add_to_cart,2025-11-29 20:45:23.209340,Tablet,124.0
INT00048444,U00963,P089,view,2025-11-22 06:06:02.209340,Tablet,702.0
INT00077692,U00298,P043,view,2025-12-18 16:02:10.209340,Desktop,315.0
INT00010047,U04488,P038,purchase,2025-10-18 16:54:39.209340,,787.0
INT00052073,U01745,P071,view,2025-11-25 12:47:17.209340,,1144.0
INT00001475,,P052,view,2025-10-10 23:43:52.209340,Desktop,1422.0
INT00047244,U02453,P095,click,2025-11-21 04:21:38.209340,Desktop,18.0
INT00023804,U01896,P034,view,2025-10-31 02:14:10.209340,Desktop,754.0
INT00066681,U01747,P080,purchase,2025-12-08 17:54:52.209340,Mobile,923.0
INT00043674,U04875,P017,view,2025-11-18 00:31:31.209340,Desktop,1264.0
INT00066771,U01272,P014,view,2025-12-08 20:01:21.209340,Mobile,1553.0
INT00004485,U01272,P022,click,2025-10-13 16:53:01.209340,Tablet,1055.0
INT00042428,U01946,P044,click,2025-11-16 21:56:17.209340,Desktop,1493.0
INT00070542,U02853,P033,click,2025-12-12 06:09:15.209340,Desktop,376.0
INT00072230,U00539,P008,click,2025-12-13 18:03:11.209340,Tablet,1154.0
INT00088654,U03611,P065,view,2025-12-28 11:01:23.209340,Mobile,1375.0
INT00018725,U01399,P035,click,2025-10-26 12:28:54.209340,Mobile,1349.0
INT00099176,U00282,P068,view,2026-01-06 23:19:36.209340,Tablet,84.0
INT00028776,U04599,P064,click,2025-11-04 14:58:46.209340,Tablet,662.0
INT00050970,U03594,P008,add_to_cart,2025-11-24 12:50:30.209340,Tablet,1351.0
INT00091919,U00548,P080,click,2025-12-31 09:47:08.209340,Desktop,100.0
INT00089816,U00199,P092,view,2025-12-29 12:24:08.209340,Tablet,1229.0
INT00045110,U00178,P014,click,2025-11-19 07:41:52.209340,Desktop,613.0
,U03075,P007,click,2025-11-22 12:01:10.209340,Tablet,604.0
INT00082497,U01929,P012,view,2025-12-22 22:07:41.209340,Tablet,1629.0
INT00057079,U00289,P016,view,2025-11-30 01:45:08.209340,Mobile,42.0
,U03761,P077,view,2025-12-28 07:08:16.209340,Mobile,682.0
INT00057024,U00086,P003,add_to_cart,2025-11-30 00:47:58.209340,Mobile,964.0
INT00043945,U02959,P053,view,2025-11-18 06:05:49.209340,Tablet,
INT00052520,U03642,P036,click,2025-11-25 22:54:49.209340,Mobile,696.0
INT00059807,U00863,P048,click,2025-12-02 14:41:28.209340,Tablet,1192.0
INT00030558,,P070,purchase,2025-11-06 04:45:30.209340,Desktop,1017.0
INT00026965,U03685,P002,view,2025-11-03 00:01:19.209340,Tablet,1527.0
INT00069495,U04411,P094,view,2025-12-11 07:03:23.209340,Tablet,239.0
INT00053467,U04243,P062,click,2025-11-26 18:46:34.209340,Desktop,1178.0
INT00084165,U04035,P054,click,2025-12-24 11:01:49.209340,Desktop,801.0
INT00084019,U03026,P029,view,2025-12-24 07:37:03.209340,Mobile,1191.0
INT00018851,U02740,P093,view,2025-10-26 15:15:14.209340,Mobile,1714.0
INT00010274,U03316,P002,add_to_cart,2025-10-18 21:50:43.209340,Mobile,1542.0
INT00036036,U03397,P026,click,2025-11-11 04:08:07.209340,Desktop,1196.0
INT00024974,U04833,P088,view,2025-11-01 03:43:32.209340,Tablet,161.0
INT00010884,U04994,P038,add_to_cart,2025-10-19 10:25:28.209340,Desktop,1358.0
INT00007631,U02074,P027,view,2025-10-16 12:41:35.209340,Mobile,1114.0
INT00002728,U04860,P065,view,2025-10-12 02:05:51.209340,Mobile,44.0
INT00056682,U01389,P058,add_to_cart,2025-11-29 16:51:30.209340,Desktop,104.0
INT00027462,U02969,P011,view,2025-11-03 11:14:09.209340,Mobile,951.0
INT00064660,U02325,P084,view,2025-12-06 22:41:44.209340,Tablet,889.0
INT00063258,U01146,P038,view,2025-12-05 16:29:57.209340,Desktop,1706.0
INT00017564,U03813,P032,view,2025-10-25 10:41:07.209340,Mobile,267.0
INT00003135,U00517,P022,view,2025-10-12 10:39:14.209340,Mobile,1553.0
INT00016056,U04786,P043,view,2025-10-24 02:07:27.209340,Desktop,696.0
INT00096713,U01183,P003,add_to_cart,2026-01-04 18:09:41.209340,Desktop,1062.0
INT00090106,U00990,P066,view,2025-12-29 18:36:48.209340,Mobile,68.0
INT00084006,U00240,P031,,2025-12-24 07:21:14.209340,Desktop,1477.0
INT00083900,U03903,P027,click,2025-12-24 05:25:45.209340,Desktop,208.0
INT00094261,U01779,P062,click,2026-01-02 12:32:51.209340,Tablet,Invalid_Data
INT00077688,U04413,,view,2025-12-18 15:58:25.209340,Tablet,1657.0
INT00000063,U03811,P021,view,2025-10-09 17:36:38.209340,Tablet,652.0
INT00082929,U01281,P056,view,,Desktop,1153.0
INT00068140,U04637,P016,click,2025-12-10 03:03:04.209340,Mobile,1218.0
INT00034757,U04755,P020,view,2025-11-10 00:21:57.209340,Tablet,367.0
INT00009787,U00665,P060,view,2025-10-18 10:55:30.209340,Desktop,1030.0
INT00012688,U03586,P065,view,2025-10-21 00:50:49.209340,Mobile,81.0
INT00095293,U04586,P071,add_to_cart,2026-01-03 11:21:01.209340,Tablet,625.0
INT00013837,U02510,P050,view,2025-10-22 02:06:45.209340,Tablet,280.0
INT00073487,U04968,P083,click,2025-12-14 21:53:04.209340,Tablet,766.0
INT00026199,U03837,P089,view,2025-11-02 07:54:48.209340,Desktop,1240.0
INT00040090,U03751,P003,view,2025-11-14 21:36:50.209340,Mobile,1090.0
INT00056699,U01145,P085,purchase,2025-11-29 17:07:00.209340,Mobile,8.0
INT00045580,U03329,P018,click,2025-11-19 17:47:22.209340,Tablet,40.0
INT00048966,U04162,P081,view,2025-11-22 17:11:33.209340,Desktop,1245.0
INT00024932,U03045,P053,view,,Tablet,713.0
INT00070674,U01630,P049,view,2025-12-12 09:19:57.209340,Desktop,
INT00044522,,P041,view,2025-11-18 19:19:40.209340,Desktop,1381.0
INT00019812,U04392,P085,view,2025-10-27 12:12:17.209340,Tablet,1549.0
INT00035780,U01681,P089,click,2025-11-10 22:52:00.209340,Tablet,1695.0
INT00076899,U00867,P078,view,2025-12-17 22:17:24.209340,Tablet,662.0
INT00007575,U02298,P075,view,2025-10-16 11:33:22.209340,Tablet,855.0
INT00018134,U00563,P050,click,2025-10-25 23:15:58.209340,Mobile,1211.0
INT00045149,U02736,P033,click,2025-11-19 08:24:43.209340,Mobile,1045.0
INT00038438,U03528,P047,click,2025-11-13 09:05:33.209340,Desktop,615.0
INT00039875,U04150,,view,2025-11-14 16:43:24.209340,Mobile,1077.0
INT00098237,U00537,,click,2026-01-06 03:27:52.209340,Mobile,1372.0
INT00069865,U04258,P033,view,2025-12-11 14:40:29.209340,Desktop,1206.0
INT00050660,U00659,P034,click,2025-11-24 06:34:03.209340,Mobile,902.0
INT00034799,U00232,P013,view,2025-11-10 01:18:18.209340,Desktop,457.0
INT00048993,U01348,P089,view,2025-11-22 17:45:05.209340,Tablet,1796.0
INT00074869,U01658,P049,view,2025-12-16 01:40:37.209340,Desktop,1142.0
INT00041760,U00316,P076,view,2025-11-16 08:46:20.209340,Tablet,
INT00098879,U03416,P081,click,2026-01-06 17:00:03.209340,Desktop,370.0
INT00042793,,P096,click,2025-11-17 06:04:29.209340,Desktop,776.0
INT00017060,U00545,P050,view,2025-10-24 23:59:18.209340,Mobile,1574.0
INT00034337,U04335,P065,view,2025-11-09 16:29:40.209340,Tablet,616.0
INT00098352,U04915,P001,view,2026-01-06 05:38:13.209340,Mobile,618.0
INT00086098,U04629,P065,view,2025-12-26 04:24:15.209340,Tablet,697.0
INT00052232,U04643,P076,view,2025-11-25 16:31:44.209340,Mobile,414.0
INT00087674,U03995,P037,view,2025-12-27 13:05:11.209340,Mobile,1234.0
INT00078632,U02951,,view,,Desktop,523.0
INT00001206,U02031,,view,,Tablet,479.0
INT00066108,U00934,P001,view,2025-12-08 06:03:40.209340,Tablet,214.0
INT00027560,U04337,P035,click,2025-11-03 13:00:10.209340,Tablet,904.0
INT00096570,U04503,P061,add_to_cart,2026-01-04 14:42:51.209340,Tablet,1356.0
INT00062212,U03052,P041,view,2025-12-04 17:20:40.209340,Mobile,685.0
INT00027844,U02365,P010,view,2025-11-03 19:04:13.209340,Mobile,1133.0
INT00027509,U02468,,,2025-11-03 12:00:35.209340,Desktop,1748.0
INT00041769,U04736,P007,view,2025-11-16 08:54:22.209340,Mobile,170.0
INT00005037,U03708,,view,2025-10-14 04:22:17.209340,Tablet,725.0
INT00013490,U00726,P046,view,2025-10-21 18:40:10.209340,Tablet,191.0
INT00051035,,P071,view,2025-11-24 14:15:25.209340,Tablet,1518.0
INT00076925,U02303,P070,view,2025-12-17 22:48:07.209340,Mobile,1157.0
INT00090398,U00192,P083,view,2025-12-30 01:23:30.209340,Desktop,748.0
INT00038441,U04568,P013,view,2025-11-13 09:07:21.209340,Tablet,1288.0
INT00092046,U04397,P075,click,2025-12-31 12:28:01.209340,Desktop,730.0
INT00028803,U03036,P095,view,,Desktop,701.0
INT00092624,U00754,P032,view,2026-01-01 00:59:03.209340,Mobile,610.0
INT00058263,U02192,P094,view,2025-12-01 04:01:35.209340,Tablet,393.0
INT00062270,U01274,P013,view,2025-12-04 18:45:09.209340,Tablet,198.0
INT00096610,U03396,P032,view,2026-01-04 15:43:08.209340,Tablet,1622.0
INT00055669,U02395,P017,view,2025-11-28 17:59:59.209340,Mobile,424.0
INT00013302,U03012,P030,view,2025-10-21 14:09:22.209340,Mobile,742.0
INT00090258,U02854,P075,view,2025-12-29 22:06:38.209340,,559.0
INT00070953,U00415,P046,view,2025-12-12 15:08:37.209340,Mobile,1540.0
INT00071981,U00494,P056,view,,Tablet,431.0
INT00003417,U04914,P082,click,2025-10-12 16:29:39.209340,Desktop,1419.0
INT00095620,U01255,P022,add_to_cart,2026-01-03 18:19:49.209340,Mobile,382.0
INT00092164,U04215,P077,add_to_cart,2025-12-31 15:20:28.209340,Tablet,1390.0
INT00036014,,P078,view,2025-11-11 03:46:21.209340,Mobile,832.0
INT00091365,U01978,P012,view,2025-12-30 22:10:21.209340,Tablet,1411.0
INT00085785,U03915,P016,view,2025-12-25 21:27:11.209340,,958.0
INT00048276,U00545,P021,add_to_cart,2025-11-22 02:31:28.209340,Mobile,1329.0
,U01320,P074,view,2025-10-25 05:50:45.209340,Mobile,454.0
INT00097799,U00887,P008,purchase,2026-01-05 18:22:21.209340,Tablet,1137.0
,U00196,P078,view,2025-10-21 12:55:35.209340,Tablet,607.0
INT00022016,U00710,P057,view,2025-10-29 12:30:37.209340,Tablet,1213.0
INT00039819,U00544,P079,purchase,2025-11-14 15:35:56.209340,Desktop,221.0
INT00059121,U01362,P085,view,2025-12-01 23:07:18.209340,Desktop,228.0
INT00053815,U04620,P070,view,2025-11-27 02:12:48.209340,Desktop,1751.0
INT00004953,U02862,P007,view,2025-10-14 02:30:52.209340,Desktop,948.0
INT00010283,U01153,P016,click,2025-10-18 22:00:48.209340,Mobile,124.0
INT00031528,U04068,P032,view,2025-11-07 02:16:58.209340,Desktop,
INT00060554,U03172,P043,view,2025-12-03 06:54:13.209340,Mobile,252.0
INT00051184,U00728,P077,view,2025-11-24 17:14:19.209340,Mobile,345.0
INT00052909,U03824,P073,add_to_cart,2025-11-26 07:18:31.209340,,1584.0
INT00070148,,P065,add_to_cart,,Mobile,30.0
INT00083228,U01050,P018,click,2025-12-23 14:38:30.209340,Tablet,581.0
INT00084581,U04131,P090,view,2025-12-24 19:46:54.209340,Tablet,868.0
INT00085189,U02900,P036,view,2025-12-25 09:09:24.209340,Mobile,516.0
INT00009198,U00458,P099,view,2025-10-17 22:17:00.209340,Tablet,745.0
INT00072540,U03634,P039,view,2025-12-14 01:13:13.209340,Desktop,513.0
INT00015876,U03142,P029,purchase,2025-10-23 21:59:30.209340,Desktop,Invalid_Data
INT00036918,U02420,P025,view,2025-11-11 23:05:14.209340,,840.0
INT00011414,U02962,P025,click,2025-10-19 21:32:17.209340,Tablet,755.0
INT00048098,U04206,,view,2025-11-21 22:28:18.209340,Tablet,68.0
INT00059312,U03862,P005,view,2025-12-02 03:35:20.209340,Mobile,
INT00038779,U02654,P036,view,2025-11-13 16:56:54.209340,Desktop,328.0
INT00072586,U03778,P043,click,2025-12-14 02:09:39.209340,Mobile,1130.0
INT00099608,U02143,P065,click,2026-01-07 08:10:47.209340,,1130.0
INT00058285,U01028,P083,view,2025-12-01 04:37:15.209340,Invalid_Data,1619.0
INT00040664,U00513,P057,view,2025-11-15 09:28:01.209340,Mobile,735.0
INT00075618,,P081,click,2025-12-16 16:51:26.209340,Mobile,275.0
INT00091251,U04750,P061,view,2025-12-30 19:36:52.209340,Desktop,467.0
INT00010076,U01652,P085,view,2025-10-18 17:33:17.209340,Mobile,1224.0
INT00030375,U04492,P071,add_to_cart,2025-11-06 00:56:31.209340,Tablet,951.0
INT00056951,U02783,P079,click,2025-11-29 23:20:15.209340,Tablet,1257.0
INT00021215,U01077,P065,view,,Mobile,1152.0
INT00077043,U01983,P028,view,2025-12-18 01:51:48.209340,Tablet,1232.0
INT00032910,U04068,P054,view,2025-11-08 08:33:47.209340,Mobile,1589.0
INT00001056,U04369,P079,view,2025-10-10 14:26:07.209340,Desktop,618.0
INT00080611,U04252,P034,view,2025-12-21 06:46:02.209340,Mobile,559.0
INT00017747,U00912,P092,click,2025-10-25 14:43:43.209340,Tablet,155.0
INT00032668,U00964,P033,view,2025-11-08 02:58:41.209340,Mobile,1786.0
INT00041453,U03751,P036,click,2025-11-16 02:21:24.209340,Tablet,1018.0
INT00048095,U03378,P043,view,2025-11-21 22:24:31.209340,Desktop,194.0
INT00004101,U02313,P067,,2025-10-13 07:44:09.209340,Tablet,271.0
INT00009361,U00666,P024,view,2025-10-18 01:50:52.209340,Tablet,1653.0
INT00003347,U01130,P057,view,2025-10-12 14:51:02.209340,Tablet,1145.0
INT00012746,U01617,P078,click,2025-10-21 01:54:37.209340,Tablet,1612.0
INT00082450,U03674,P061,view,2025-12-22 21:07:17.209340,Tablet,1587.0
INT00081825,U00768,P001,click,2025-12-22 08:38:52.209340,Mobile,1066.0
INT00033823,U04006,P088,click,2025-11-09 04:30:19.209340,Desktop,495.0
INT00059888,U03886,P086,view,2025-12-02 16:14:21.209340,Tablet,593.0
INT00058566,U04607,P050,view,2025-12-01 10:37:33.209340,,701.0
INT00077243,U04830,P081,view,2025-12-18 06:17:13.209340,Mobile,201.0
INT00055084,U04235,,view,2025-11-28 05:18:29.209340,,1206.0
INT00022454,U01740,P077,view,2025-10-29 21:56:08.209340,Desktop,588.0
INT00026852,U04515,P079,view,2025-11-02 21:34:46.209340,Desktop,1372.0
INT00002090,U03296,P030,view,2025-10-11 12:34:25.209340,Desktop,1735.0
INT00056203,U02043,P082,view,2025-11-29 06:11:20.209340,Mobile,981.0
INT00003901,U03715,P041,view,2025-10-13 03:21:23.209340,Desktop,1674.0
INT00010584,U04782,P068,view,2025-10-19 04:12:04.209340,Mobile,30.0
INT00056525,U03391,P074,view,2025-11-29 13:36:10.209340,Tablet,471.0
INT00060662,U01535,P066,view,2025-12-03 09:17:05.209340,Mobile,852.0
INT00067166,U02319,P078,view,2025-12-09 05:33:35.209340,Mobile,490.0
,U03098,P043,view,2025-11-05 04:52:35.209340,Desktop,1080.0
INT00009325,U00887,P089,view,2025-10-18 01:07:49.209340,Mobile,1322.0
INT00066412,U02579,P034,view,2025-12-08 12:21:22.209340,Tablet,937.0
INT00054780,U02496,P046,view,2025-11-27 22:36:32.209340,Desktop,863.0
INT00033381,U01428,P061,click,2025-11-08 19:08:05.209340,Desktop,1033.0
INT00070251,U01530,P095,click,2025-12-11 23:20:27.209340,Mobile,209.0
INT00084334,U02754,P013,view,2025-12-24 14:24:40.209340,Tablet,102.0
INT00007534,U01325,P066,view,2025-10-16 10:19:03.209340,Tablet,194.0
INT00016832,,,view,2025-10-24 19:13:27.209340,Tablet,616.0
INT00014928,U04198,P010,click,2025-10-23 02:03:13.209340,Desktop,315.0
INT00076387,U01864,P052,view,2025-12-17 11:03:11.209340,Tablet,854.0
INT00033503,U00112,P034,view,2025-11-08 21:36:28.209340,Desktop,40.0
INT00017949,U04560,P068,view,2025-10-25 19:05:35.209340,Tablet,362.0
INT00017365,U00657,P031,click,2025-10-25 06:04:55.209340,Mobile,144.0
INT00063533,U02955,,view,2025-12-05 22:16:44.209340,Desktop,233.0
INT00098482,U04946,P086,view,2026-01-06 08:26:05.209340,Mobile,653.0
INT00065783,U02588,P099,view,2025-12-07 22:07:36.209340,Mobile,313.0
